Date,RM,Risk_Free,Rm_minus_Rf,SMB,HML,WML,IML
9/15/2010,0.00534562,0.000400599,0.004945021,-0.009970966,-0.000235924,0.018829462,-0.003160124
9/16/2010,-0.005390597,0.000400599,-0.005791196,0.008009739,-0.00257462,0.000847619,0.006501255
9/17/2010,-0.007358522,0.000400958,-0.007759479,0.012904483,0.001320543,-0.009368076,0.004336102
9/20/2010,0.014598274,0.000400599,0.014197675,0.000782852,-0.002245342,-0.006337959,-0.011582221
9/21/2010,-0.008163446,0.000400599,-0.008564045,0.00813821,0.003856691,0.001921004,0.008853901
9/22/2010,0.005448369,0.000400958,0.005047412,-0.008616248,-0.003245545,0.00982935,-0.006449555
9/23/2010,0.008096834,0.000400599,0.007696235,0.002418742,-0.007683415,-0.014774788,-0.0092645
9/24/2010,-0.006209996,0.000400599,-0.006610595,0.002178958,0.002718175,0.007988587,0.00630235
9/27/2010,0.009328841,0.000400958,0.008927883,-0.008605274,-0.002416917,0.003667758,-0.006797701
9/28/2010,0.006473966,0.000400958,0.006073009,-0.014116964,-0.010413069,-0.000921836,-0.007646645
9/29/2010,0.009085862,0.000400958,0.008684904,-0.010940491,-0.010434816,-0.00757019,-0.012820285
9/30/2010,0.003728866,0.000401317,0.003327549,0.005744285,0.009787582,0.013399614,0.001338749
10/1/2010,0.010748162,0.000401317,0.010346846,0.008899781,-0.006798221,0.010714791,0.002943523
10/4/2010,0.002457957,0.000400958,0.002056999,-0.003818193,-0.001170022,0.012636814,2.93E-07
10/5/2010,0.009488341,0.000401317,0.009087024,0.012069996,0.01485117,0.020202229,0.006706899
10/6/2010,-0.008938926,0.000401317,-0.009340242,0.018299825,-0.00307862,0.032194246,0.015607127
10/7/2010,-0.006824253,0.000400599,-0.007224852,-0.000409757,-0.009619168,0.015826133,0.005541913
10/8/2010,0.014127431,0.000400958,0.013726474,-0.00856484,0.006633444,-0.008250961,-0.000188054
10/11/2010,0.001615059,0.000400958,0.001214102,0.010725076,0.009117178,0.002869053,0.011655993
10/13/2010,0.010118235,0.000400599,0.009717636,0.008284416,0.006141099,0.020756145,0.003468165
10/14/2010,0.001510982,0.000400958,0.001110024,0.002213629,0.00203086,-0.021998659,-0.00809171
10/15/2010,0.002394563,0.000400958,0.001993605,0.008344488,0.008891507,0.009121729,0.001417663
10/18/2010,0.001475185,0.000400958,0.001074227,-0.003061364,-0.013642476,-0.002556319,-0.002470524
10/19/2010,-0.023319901,0.000400958,-0.023720859,-0.004462426,-0.000847837,0.015525861,0.00547783
10/20/2010,0.006439303,0.000400958,0.006038345,0.008093686,0.007684691,0.015498557,-0.002209541
10/21/2010,-0.00988125,0.000401317,-0.010282567,0.024562554,-0.01807441,0.030486163,0.014074778
10/22/2010,-0.001100064,0.000401317,-0.00150138,0.017935122,-0.008593293,-0.002572416,-0.001962314
10/25/2010,0.00540059,0.000401675,0.004998914,0.000362647,-0.00832127,-0.006873541,-0.000926434
10/26/2010,0.015239435,0.000401317,0.014838118,-0.002876647,0.032460489,-0.038386402,-0.00105615
10/27/2010,-0.00635491,0.000401317,-0.006756227,0.001581686,-0.001006501,-0.019922892,0.003133868
10/28/2010,-0.003556942,0.000401317,-0.003958258,-0.004892861,-0.014124715,-0.000325771,-0.003311977
10/29/2010,0.00407686,0.000401675,0.003675185,0.005563899,-0.015414345,0.027016737,0.001052954
11/1/2010,0.013660827,0.000401675,0.013259152,-0.005894151,0.012489,-0.011502048,0.001448167
11/3/2010,0.005294837,0.000401317,0.00489352,-0.004336982,0.004290206,-0.016030687,-0.003489827
11/4/2010,0.016369812,0.000401317,0.015968496,-0.006854165,0.000905618,-0.006605276,-0.011289795
11/5/2010,-0.003953495,0.000401675,-0.00435517,-0.005593771,-0.001791459,0.002459018,0.001135509
11/8/2010,0.003822115,0.000401675,0.00342044,-0.005605662,0.002123618,-0.007692282,-0.001481077
11/9/2010,-0.01241192,0.000401317,-0.012813237,0.001495131,0.010952036,-0.001452254,0.019551326
11/10/2010,0.000846563,0.000401317,0.000445246,-0.011262378,-0.004622266,-0.008172106,-0.005626217
11/11/2010,-0.009949675,0.000401675,-0.01035135,0.015059161,-0.002428485,-0.000276649,0.004171232
11/12/2010,-0.010542732,0.000401675,-0.010944407,-0.002675748,-0.004243523,0.014629917,0.004926478
11/16/2010,-0.014422724,0.000402034,-0.014824758,-0.00405505,0.003616066,0.008895322,0.002042792
11/17/2010,0.005426666,0.000402034,0.005024632,0.008793232,-0.00218563,0.012649327,0.006472845
11/18/2010,0.015293876,0.000402034,0.014891842,0.005703521,-0.008107155,0.002278909,-0.00314436
11/19/2010,0.002301526,0.000402393,0.001899133,0.004826794,0.002343299,0.011842097,-0.002108031
11/22/2010,-0.014301579,0.000402752,-0.01470433,0.010754861,-0.009485753,0.015011412,0.004119491
11/23/2010,-0.021617243,0.00040311,-0.022020353,0.000823408,0.006545439,0.000736451,0.004423079
11/24/2010,0.020088452,0.00040311,0.019685342,-0.003815572,0.012610133,-0.01150639,0.00427006
11/25/2010,-0.004408605,0.000403469,-0.004812074,0.009942245,-0.002133071,0.007535995,0.00626038
11/26/2010,-0.011692302,0.00040562,-0.012097922,0.003687912,0.001904223,0.002310877,0.002687449
11/29/2010,-0.003552237,0.000404545,-0.003956782,-0.012388468,-0.001649111,-0.008135661,-0.002975213
11/30/2010,-0.00536989,0.000403827,-0.005773718,0.008837036,0.016300662,0.00175142,0.002110318
12/1/2010,0.022294978,0.000405978,0.021888999,-0.028414597,-0.004735295,-0.001752172,-0.010523609
12/2/2010,0.003265324,0.000408486,0.002856837,0.001924007,-0.000434965,-0.008124917,-0.001172825
12/3/2010,0.000895173,0.00040311,0.000492062,-0.003717084,0.013920207,0.000238431,-0.003569865
12/6/2010,-0.003635539,0.000404186,-0.004039725,0.00420258,-0.006702766,-0.008982003,-0.003174913
12/7/2010,-0.004685023,0.000404186,-0.005089209,0.018930558,-0.002745427,0.003687402,0.005254639
12/8/2010,-0.010573442,0.00040562,-0.010979062,0.003950096,0.001210673,0.008826571,0.007366956
12/9/2010,-0.003367086,0.000402393,-0.003769479,-0.019095456,-0.0025853,-0.018008405,-0.008202124
12/10/2010,0.006345981,0.000402752,0.00594323,-0.007179666,0.004003153,-0.006295536,-0.000715283
12/13/2010,0.009522777,0.000402752,0.009120026,-0.004280531,-0.004753726,-0.005585144,-0.002307886
12/14/2010,-0.002050326,0.000402752,-0.002453077,0.01221246,-0.003325447,0.003645791,0.001006811
12/15/2010,-0.008722624,0.00040311,-0.009125734,-0.007073182,-0.001630701,0.011783811,0.003994271
12/16/2010,-0.005405933,0.00040311,-0.005809043,-0.000930834,0.001372366,0.001545268,-0.002187868
12/17/2010,0.008795853,0.000403469,0.008392384,0.001913868,0.003380504,-0.006175137,-0.002114402
12/20/2010,-0.008814488,0.000403827,-0.009218315,0.010355925,0.003575476,0.006368064,0.011946447
12/21/2010,0.013323441,0.000404545,0.012918897,-0.014895656,-0.015605552,-0.004132178,-0.003926951
12/22/2010,0.003990025,0.000405262,0.003584763,-0.016711199,-0.004952972,-0.003026317,-0.007198975
12/23/2010,0.000847918,0.000405262,0.000442657,0.010528804,0.003650248,0.003810926,0.005602394
12/27/2010,-0.007465818,0.00040562,-0.007871438,0.002852442,0.000474805,-0.00546072,0.001592557
12/28/2010,0.002513442,0.000405262,0.002108181,-0.005743586,0.003504683,-0.011802099,0.001161172
12/29/2010,0.010915189,0.000406337,0.010508852,-0.001666928,-0.001101191,-0.000655043,-0.005238053
12/30/2010,0.006702573,0.000405978,0.006296595,0.007227032,-0.003719132,-0.00261823,0.001498744
1/3/2011,0.008171964,0.000408128,0.007763836,-0.014493311,-0.003601686,0.009071618,-0.00620716
1/4/2011,0.004841496,0.000408844,0.004432652,-0.010638751,0.009787077,-0.002541242,-0.007942761
1/5/2011,0.00931913,0.000409919,0.008909211,-0.003985141,0.007755202,-0.010663888,-0.007625855
1/6/2011,-0.007826059,0.000410635,-0.008236694,0.001854667,-0.002169576,-0.000408681,0.003403249
1/7/2011,-0.00976975,0.000411351,-0.010181101,0.011333987,-0.004264623,0.006144795,0.006632258
1/10/2011,0.003695077,0.000412424,0.003282653,-0.00383525,-0.002818378,-0.00522576,-0.001645716
1/11/2011,0.004483783,0.000412782,0.004071001,-0.009497994,-0.005858377,-0.00859285,-0.00196405
1/12/2011,0.013712141,0.000414213,0.013297928,-0.00415734,0.014765814,-0.024533261,-0.003346805
1/13/2011,-0.011554202,0.000415286,-0.011969488,0.005282459,0.010578154,0.00677684,0.009458054
1/14/2011,0.003275005,0.000416358,0.002858647,0.006694533,0.009216394,-0.009844457,-0.000575969
1/17/2011,-0.002233761,0.000417788,-0.002651549,0.003085698,-0.001507963,0.010436785,0.001902834
1/18/2011,0.000382602,0.000418145,-3.55E-05,0.002143582,0.004544084,-0.015168178,-0.001589168
1/19/2011,-0.01051887,0.000419574,-0.010938444,-0.003416555,-0.002789634,0.008127441,0.001903352
1/20/2011,-0.007053119,0.000419217,-0.007472336,0.004703976,-0.002416984,-0.007877754,0.002659809
1/21/2011,-0.006166837,0.000419217,-0.006586054,0.003676139,0.016644181,-0.013585459,0.004515435
1/24/2011,0.005778978,0.000419217,0.005359762,0.008352939,0.000871187,0.004637966,-0.00021389
1/26/2011,-0.00599864,0.000419217,-0.006417857,-0.004425276,-0.014872247,0.015170049,-0.008161028
1/27/2011,-0.007108467,0.000419217,-0.007527683,-0.012807666,0.012542381,-0.013462707,-0.006077778
1/28/2011,-0.018971071,0.000419217,-0.019390288,0.000186209,0.005441894,-0.007091153,-0.004265993
1/31/2011,-0.003048098,0.000420288,-0.003468386,0.001958648,0.008974986,-0.018281897,0.003804708
2/1/2011,0.014124588,0.000421002,0.013703586,0.00574832,-0.00168292,-0.010784087,-0.004244687
2/2/2011,-0.010455647,0.000421716,-0.010877363,0.017432157,0.005808908,-0.00726225,0.005674851
2/3/2011,-0.001632705,0.00042243,-0.002055136,-0.023360004,0.008488732,-0.016514514,-0.010291544
2/4/2011,-0.020083355,0.00042243,-0.020505785,0.00469101,-0.00267641,-0.003022671,0.004091026
2/7/2011,0.00172015,0.000422787,0.001297363,-0.003677668,0.001486825,0.012786623,0.004825972
2/8/2011,0.004838366,0.000423501,0.004414865,-0.001047409,-0.006796283,0.013154261,0.00046463
2/9/2011,-0.023511882,0.000424214,-0.023936096,0.012577464,0.010883482,0.004342212,0.01344072
2/10/2011,0.002757306,0.000424928,0.002332379,-0.003272642,-0.005905596,-0.010557687,0.002155755
2/11/2011,0.017453312,0.000425285,0.017028028,-0.016257682,-0.003017193,0.016183746,-0.011443788
2/14/2011,0.00949989,0.000427067,0.009072823,-0.002241975,-0.002822658,0.001997923,-0.005345578
2/15/2011,0.003113152,0.00042778,0.002685372,-0.004251762,-0.006453477,0.001127431,0.002391961
2/16/2011,0.017904141,0.000428493,0.017475648,0.001056252,-0.009257558,0.000600391,-0.006552186
2/17/2011,0.002333577,0.000429562,0.001904015,-0.001455202,-0.001167037,0.000971291,-0.000119792
2/18/2011,0.0037125,0.000429918,0.003282581,-0.00211506,-0.003731424,0.002181471,0.002341269
2/21/2011,-0.008076282,0.000431699,-0.008507981,0.004865891,-0.004331421,-0.004504582,0.006529284
2/22/2011,-0.011022103,0.000432767,-0.01145487,-0.010885752,-0.00637152,-0.016665804,-0.003109886
2/23/2011,0.006654498,0.000434191,0.006220307,-0.011993921,0.006539852,-0.030444514,-0.010328494
2/24/2011,-0.002964372,0.000437037,-0.003401409,0.001576638,0.00219816,0.001440291,0.002376454
2/25/2011,0.000964222,0.000437037,0.000527186,-0.004020594,-0.001894124,0.001362636,-0.002821423
2/28/2011,0.009227097,0.000436326,0.008790771,0.003945269,-0.002035047,0.005493007,-0.000348486
3/1/2011,-0.011041667,0.000436681,-0.011478348,0.005091734,-0.007824588,0.019166391,0.008774919
3/2/2011,0.013736586,0.000437748,0.013298838,-0.007899769,-0.008870942,0.004619552,-0.007784177
3/3/2011,0.008535377,0.000437748,0.008097629,-0.001958349,0.008913869,-0.0109353,0.002542055
3/4/2011,-0.000859163,0.000437748,-0.001296911,-0.007240943,-0.002721837,-0.003853521,-0.00442614
3/9/2011,-0.010453338,0.000438814,-0.010892152,0.01324303,0.008901673,0.010823819,0.02319037
3/10/2011,-0.018454771,0.000438459,-0.01889323,0.00243947,-0.007886317,0.015930917,0.006990415
3/11/2011,0.0093453,0.000438459,0.008906841,-0.002399266,0.000953259,0.005707162,-0.008343667
3/14/2011,0.005212458,0.000438814,0.004773644,-0.004714555,0.00010867,-0.006867333,0.001736568
3/15/2011,-0.002531571,0.000438814,-0.002970386,-0.005708975,0.005057617,0.000496118,-0.001811105
3/16/2011,-0.01675158,0.00043917,-0.01719075,0.008033518,-0.0008631,-0.001159526,0.003562017
3/17/2011,0.005095896,0.00043917,0.004656726,-0.002022374,0.004706479,-0.005834063,-0.002933656
3/18/2011,0.008332949,0.00043917,0.007893779,-0.004760673,0.005946656,0.002583489,-0.004899489
3/21/2011,0.001895511,0.00043917,0.001456341,-0.002586308,0.003451686,0.002959383,0.007867809
3/22/2011,0.013535777,0.00043917,0.013096608,-0.002808183,-0.008917555,0.002944143,-0.002138264
3/23/2011,0.003960194,0.000439525,0.003520669,0.002302845,-0.002969075,-0.00451199,-0.001923814
3/24/2011,-0.002169678,0.000439881,-0.002609558,0.000460082,0.000540035,0.000941029,0.011750959
3/25/2011,0.003541241,0.000439881,0.00310136,-0.000880456,0.010499156,-0.007302572,0.012197973
3/28/2011,-0.008544092,0.000440236,-0.008984328,0.006896234,0.00346295,-0.00068307,-0.004791234
3/29/2011,0.003370443,0.000440591,0.002929852,-0.008585232,0.008083937,0.005083222,0.000662022
3/30/2011,0.010140932,0.000439881,0.009701051,0.004555556,-0.005316895,0.012706833,-0.001023026
3/31/2011,0.011048977,0.000439881,0.010609097,-0.0038014,0.001087179,-0.000203352,0.004884681
4/1/2011,0.009449036,0.000440591,0.009008444,0.016581098,0.006512302,0.009748663,0.006709028
4/4/2011,0.002578721,0.000441302,0.002137419,0.003047752,0.002423383,-0.00083455,0.001039441
4/5/2011,0.001294299,0.000442367,0.000851931,0.002033958,0.001478163,0.01208828,0.006270372
4/6/2011,-0.007856315,0.000442722,-0.008299037,0.002878555,0.000610027,0.00095766,0.005598908
4/7/2011,-0.001013406,0.000443078,-0.001456483,0.003696998,-0.006575048,-0.004262282,0.003605365
4/8/2011,-0.007180149,0.000443433,-0.007623581,-0.001130598,0.003233589,0.001863501,-0.001734157
4/11/2011,-0.006618392,0.000445562,-0.007063954,0.016838557,0.000694169,0.014266678,0.012231814
4/12/2011,-0.016239842,0.000445562,-0.016685404,0.001857072,-0.002929253,0.013144333,0.009874387
4/13/2011,-0.005903402,0.000446272,-0.006349674,-0.001990059,-0.003386486,0.015383521,0.003961451
4/14/2011,-0.000381966,0.000445562,-0.000827528,0.000702038,0.001907216,0.01579352,0.00879189
4/15/2011,0.004721947,0.000446627,0.00427532,-0.008708605,-0.003672966,-0.009856069,-0.003889347
4/18/2011,-0.01448383,0.000447691,-0.014931521,-0.00061287,0.009531745,0.027475133,0.01842608
4/19/2011,0.010600368,0.000447691,0.010152677,-0.0042401,-0.004970037,-0.000883081,-0.007467349
4/20/2011,0.013470339,0.0004484,0.013021939,-0.003253491,-0.02029677,-0.007229954,-0.017771162
4/25/2011,-0.000199832,0.000446272,-0.000646104,0.004703707,-0.000406097,0.010463865,-0.002277439
4/26/2011,0.003757744,0.000446272,0.003311472,-0.008530445,0.005301182,0.004448853,-0.004615081
4/27/2011,-0.011310616,0.000446272,-0.011756888,-0.001225587,-0.008702125,0.013504737,-0.002397861
4/28/2011,-0.008863604,0.000446272,-0.009309876,0.002273584,-0.010415179,0.008501075,0.002822998
4/29/2011,0.005637872,0.000446272,0.0051916,0.003169755,-0.005133034,-0.009859816,-0.011876409
5/2/2011,-0.004795636,0.000446272,-0.005241908,-0.009873319,-0.014036922,0.013188566,0.005478091
5/3/2011,-0.016008389,0.000446627,-0.016455016,-0.00368685,0.007989893,0.007517848,0.011247735
5/4/2011,-0.007492057,0.000446981,-0.007939039,0.006356921,0.013610389,-0.00559767,0.005865322
5/5/2011,-0.000782431,0.000446981,-0.001229412,-0.002701208,-0.003496778,0.017844007,-0.000712476
5/6/2011,0.012045344,0.000446981,0.011598362,0.009908312,-0.005767132,0.016964141,0.005843835
5/9/2011,0.002989004,0.000447691,0.002541313,0.000704178,0.009082925,-0.006151277,-0.005166358
5/10/2011,0.00368827,0.000447691,0.003240579,0.010217844,0.010448681,-0.008035264,0.002210332
5/11/2011,-0.015415583,0.0004484,-0.015863983,0.006716414,0.002809636,0.009406775,0.017563921
5/12/2011,0.001891486,0.0004484,0.001443086,0.007489442,0.00173283,0.012815122,0.006180481
5/13/2011,-0.011935002,0.0004484,-0.012383402,-0.001234796,-0.008454155,0.00779503,0.009340863
5/16/2011,-0.00277556,0.000448755,-0.003224315,-0.006642867,0.002789863,-0.006281645,0.002295542
5/17/2011,0.010150347,0.000448755,0.009701592,-0.007964598,-0.007227462,-0.011259213,-0.013889048
5/18/2011,-0.008855188,0.000449109,-0.009304297,0.008721389,0.003308364,0.012812089,0.016097372
5/19/2011,-0.003970261,0.000449464,-0.004419724,-0.005174336,0.008386016,0.012396161,0.011116501
5/20/2011,0.002734709,0.000449818,0.002284891,-0.003570317,0.006670639,-0.007232969,-0.005839059
5/23/2011,-0.005270784,0.000450173,-0.005720957,-0.004962554,-0.006300397,0.007278659,0.003209697
5/24/2011,0.013561748,0.000450527,0.013111221,-0.004580533,0.016257581,-0.010067032,0.009754484
5/25/2011,-0.000766412,0.000450881,-0.001217293,0.013219922,-0.006208256,0.004269374,0.002201557
5/26/2011,0.010621631,0.000450881,0.01017075,-0.005962771,0.000508518,-0.01172836,-0.016404916
5/27/2011,0.002928926,0.000450881,0.002478044,0.003797301,-0.004040867,0.005350858,0.001150068
5/30/2011,-0.005654233,0.000451236,-0.006105469,0.007433727,0.005642136,-0.00525676,-0.000704777
5/31/2011,0.006693809,0.00045159,0.006242219,0.005918753,0.003066244,0.002746645,0.00795803
6/1/2011,-0.013064979,0.000451944,-0.013516923,0.002159407,-0.002070032,0.000416231,0.001093965
6/2/2011,0.008075239,0.000452653,0.007622586,-0.01201506,-0.001376132,0.003197826,0.006360056
6/3/2011,0.000935753,0.000453007,0.000482746,0.013227496,-0.000339367,0.004824172,0.001506896
6/6/2011,-0.01521811,0.000453715,-0.015671825,0.01648683,-0.009022966,0.015672567,0.010670419
6/7/2011,0.002133682,0.000454424,0.001679259,-0.008221607,-0.008275334,0.008661432,-0.006935992
6/8/2011,-0.001380579,0.000455132,-0.001835711,-0.006674867,-0.009302533,-0.010408402,-0.003097731
6/9/2011,0.003920397,0.00045584,0.003464558,0.002720771,0.001270117,-0.014671563,-0.0091061
6/10/2011,-0.009084547,0.000455132,-0.009539678,-0.004503603,-0.00405138,-0.004811502,0.003227417
6/13/2011,-0.00967346,0.000455486,-0.010128945,0.009387181,0.005718606,0.009644366,-0.001117013
6/14/2011,0.006447892,0.000455486,0.005992407,-0.004496541,-0.004401808,-0.001408466,-0.009754897
6/15/2011,-0.005972382,0.00045584,-0.006428222,0.00445538,-0.007493306,0.003546986,0.004539217
6/16/2011,-0.008267489,0.00045584,-0.008723328,0.001254387,0.005355686,0.003058669,0.007661118
6/17/2011,0.000544123,0.00045584,8.83E-05,0.008613011,0.01110308,-0.000821215,0.009507441
6/20/2011,0.003434716,0.000456193,0.002978523,-0.014456323,-0.011932316,0.004142174,-0.008738023
6/21/2011,0.005320164,0.000456547,0.004863617,-0.001195171,-0.006873378,0.004480724,0.006100992
6/22/2011,-0.001172764,0.000456193,-0.001628957,-0.007825895,-0.003613687,-0.002021089,-0.01392385
6/24/2011,-0.00118887,0.000456901,-0.001645771,0.013695943,-0.00548877,0.017698559,0.028356915
6/27/2011,0.002535617,0.000456901,0.002078716,0.002751605,-0.004737673,-0.005882135,-0.004466718
6/28/2011,0.014731301,0.000456901,0.014274399,-0.006859685,-0.006867685,-0.006935397,-0.015573847
6/29/2011,0.002222355,0.000456901,0.001765454,-0.010953682,0.001315223,-0.003468947,-0.004683183
6/30/2011,0.003228617,0.000457255,0.002771362,0.002179192,0.002076402,-0.010190532,-0.003014152
7/1/2011,0.012205244,0.000457255,0.011747989,-0.007205893,-0.008185612,0.001782955,-0.006408876
7/4/2011,0.005576765,0.000458316,0.005118449,0.006646899,-0.003344747,-0.007970373,-0.009395943
7/5/2011,-0.008512252,0.00045867,-0.008970922,0.00526855,-0.011706011,0.013017174,-0.001644067
7/6/2011,-0.005710187,0.000459377,-0.006169565,0.006448311,0.001572703,-0.000291578,0.008862267
7/7/2011,-0.006105076,0.000459731,-0.006564807,0.00478103,0.004994188,-0.009917731,0.001494364
7/8/2011,-0.011448813,0.000460084,-0.011908897,0.003619497,-0.00416856,-0.000419298,0.000766432
7/11/2011,-0.017060871,0.000460084,-0.017520956,-0.008857578,-0.004176581,0.012619054,0.011535663
7/12/2011,-0.007989689,0.000460438,-0.008450127,-0.006538774,-9.19E-06,-0.00010536,-0.003604464
7/13/2011,0.013943059,0.000461145,0.013481914,-0.003971211,0.005635364,-0.000207995,0.00069145
7/14/2011,-0.013143028,0.000461145,-0.013604173,0.00016534,-0.007802249,0.013514474,0.004834814
7/15/2011,-0.004786234,0.000461498,-0.005247732,0.008222214,0.016522728,-0.012494468,0.004671368
7/18/2011,-0.007616543,0.000462205,-0.008078749,-0.01021926,-0.005293462,0.013320439,0.01133227
7/19/2011,0.004301164,0.000462912,0.003838252,-0.006239938,-0.017474702,0.007558356,-0.007019545
7/20/2011,-0.001101204,0.000464325,-0.001565529,-0.004294629,-0.000221718,0.003065878,0.00375145
7/21/2011,0.013854514,0.000463972,0.013390542,0.001676022,0.013314782,-0.022136213,-0.006486373
7/22/2011,-0.000313666,0.000463972,-0.000777638,0.007335758,-0.005571804,0.005345163,-0.008784229
7/25/2011,-0.003929914,0.000464325,-0.004394239,3.20E-05,0.011824439,-0.017331665,0.004562662
7/26/2011,-0.005768112,0.000463618,-0.00623173,0.001127334,-0.004499361,0.003101939,0.012363404
7/27/2011,-0.014260388,0.000463972,-0.01472436,-0.015618493,-0.001455888,-0.002081438,0.005747487
7/28/2011,0.00739614,0.000463972,0.006932168,-0.001972726,-0.02716802,0.007969979,-0.008486869
7/29/2011,0.001092057,0.000463972,0.000628085,0.01070466,0.011598182,-0.003621145,0.006711999
8/1/2011,-0.001842893,0.000463972,-0.002306864,-0.003750267,-0.003776898,0.001132261,-0.000606378
8/2/2011,-0.019495969,0.000463972,-0.019959941,0.012398597,-0.014837116,0.017314358,0.009781495
8/3/2011,-0.018896741,0.000463265,-0.019360006,-0.012062169,-0.021189726,0.018768611,0.006067465
8/4/2011,-0.049071842,0.000463265,-0.049535107,-0.01664654,0.000701322,0.027253813,0.020655093
8/5/2011,5.73E-05,0.000463265,-0.000405933,0.003453727,0.002510678,0.016657709,0.001359642
8/8/2011,-0.075523717,0.000460792,-0.075984508,0.011992861,-0.003274659,0.030028655,0.014966266
8/9/2011,0.042236599,0.000462912,0.041773687,-0.014622387,-0.007427847,-0.011839828,-0.021493991
8/10/2011,0.004432419,0.000463265,0.003969154,0.017007257,0.008519048,-0.00514747,0.002775149
8/11/2011,0.031379637,0.000463265,0.030916372,0.003196812,-0.011023384,-0.007631974,-0.017325672
8/12/2011,0.004904134,0.000462912,0.004441222,-0.014237315,-0.009837552,-0.008028654,-0.011934643
8/15/2011,0.022803472,0.000462912,0.02234056,-0.00300036,0.010010945,-0.001719864,0.007912035
8/16/2011,-0.002076857,0.000463265,-0.002540122,-0.014102578,-0.008770177,0.01995499,-0.00133336
8/17/2011,0.011695111,0.000463265,0.011231846,-0.002934956,0.004388172,-0.009005205,-0.002590554
8/18/2011,-0.026092389,0.000461852,-0.026554241,0.001637,-0.009207166,0.029941024,0.024118693
8/19/2011,-0.015185674,0.000461852,-0.015647525,0.012916634,-0.016576056,0.019875163,-0.001722919
8/22/2011,-0.002825483,0.000462205,-0.003287688,0.005041892,0.003963695,0.00437363,0.000274433
8/23/2011,0.022566636,0.000462205,0.022104431,-0.018711073,-0.009940508,-0.003529816,-0.003926152
8/24/2011,0.000492987,0.000461498,3.15E-05,0.000540903,-0.001406412,-0.001089815,0.000973499
8/25/2011,-0.009961815,0.000461852,-0.010423667,0.005322028,-0.007706017,0.005763028,-0.0013961
8/26/2011,0.005057044,0.000460084,0.004596959,-0.001100225,0.000898171,-0.011557559,-0.006337337
8/29/2011,0.024675078,0.000459024,0.024216054,0.017586066,0.001846135,-0.003641092,0.012914122
8/30/2011,0.007865819,0.000459377,0.007406442,0.003212422,-0.007113875,-0.000884042,-0.000616404
8/31/2011,0.020442819,0.000460084,0.019982734,-0.001362519,0.001613998,0.008509858,0.000952178
9/1/2011,0.022281752,0.000446272,0.02183548,-0.000443375,0.010125011,-0.011720354,-0.020698329
9/2/2011,-0.020164195,0.000445917,-0.020610112,0.007612875,-0.012715867,0.020338445,0.01326935
9/5/2011,-0.022233755,0.000444498,-0.022678253,0.006309902,-0.008108003,0.005303378,0.002236421
9/6/2011,0.021618114,0.000444498,0.021173617,-0.007350685,0.011358995,-0.008953037,-0.006558733
9/8/2011,0.013364648,0.000443788,0.012920861,0.002419933,-0.001793523,-0.001851969,0.003544907
9/9/2011,-0.024394042,0.000443788,-0.024837829,0.015136963,-0.006923927,0.012622231,-0.00156849
9/12/2011,-0.000328092,0.000442367,-0.00077046,-0.004800167,0.002720171,-0.000228789,0.005996648
9/13/2011,-0.001169892,0.000442367,-0.00161226,-0.00813335,-0.01224805,0.001819935,-0.004461065
9/14/2011,0.011923802,0.000442367,0.011481434,-0.005757898,0.000530424,-0.003068234,0.003678178
9/15/2011,0.002916427,0.000441657,0.00247477,0.016756801,-0.002028885,-0.001856235,-0.011082518
9/16/2011,0.013249939,0.000441302,0.012808637,-0.0043705,0.018401906,-0.001819106,0.019010791
9/19/2011,0.002245336,0.000440591,0.001804744,-0.000142425,-0.005376762,0.004334638,-0.004395588
9/20/2011,-0.005634056,0.000440947,-0.006075003,-0.002432677,-0.011482063,0.015209512,-0.006708564
9/21/2011,-0.003648454,0.000440591,-0.004089046,0.001260021,0.002231773,-0.002364624,0.009414682
9/22/2011,-0.041588109,0.000439525,-0.042027634,0.00633619,-0.018062661,0.018140632,-0.001394314
9/23/2011,-0.00766795,0.000438104,-0.008106054,0.018362544,-0.00532415,0.000108555,0.000803802
9/26/2011,0.009608527,0.000435614,0.009172913,0.001404978,-0.003452063,-0.026349256,-0.009194549
9/27/2011,0.005562164,0.000437748,0.005124416,-0.001017274,-0.00611383,0.012015604,-0.001210341
9/28/2011,-0.006217812,0.000437392,-0.006655204,3.81E-05,-0.008782092,0.011276906,0.008304514
9/29/2011,0.002610075,0.000437037,0.002173038,-0.001188227,0.00175949,-0.000235155,-0.003424326
9/30/2011,-0.00944088,0.000437037,-0.009877917,-0.000817795,-0.006625024,0.018919213,0.022457969
10/3/2011,-0.021955198,0.000434903,-0.022390101,-0.003567465,-0.004331745,0.023159445,0.021790596
10/4/2011,-0.00589796,0.000435258,-0.006333219,-0.017424849,-0.005666463,0.001895683,-0.02187349
10/5/2011,0.005495564,0.000434547,0.005061017,0.002472788,0.000917565,-0.013315011,-0.003813288
10/6/2011,0.018740692,0.000434191,0.018306501,0.008717672,0.01028784,-0.017286105,0.005081473
10/7/2011,-0.016025717,0.000433835,-0.016459552,0.012355618,-0.023062048,0.01090193,0.009859243
10/10/2011,0.031261149,0.000432767,0.030828381,-0.01088088,0.018104066,-0.026218144,-0.014777918
10/11/2011,0.005190822,0.000432055,0.004758767,-0.002992397,0.004429847,-0.022889599,-0.023363602
